ID	ABCG2	Type	CancerType
TCGA-E7-A8O7-01A	0.7284127	Tumor	BLCA
TCGA-ZF-AA4W-01A	0.218122713	Tumor	BLCA
TCGA-XF-AAN7-01A	0.943840484	Tumor	BLCA
TCGA-XF-A8HH-01A	1.115101163	Tumor	BLCA
TCGA-FD-A5BX-01A	0.5717682	Tumor	BLCA
TCGA-ZF-A9RE-01A	0.576718907	Tumor	BLCA
TCGA-FT-A3EE-01A	0.6136082	Tumor	BLCA
TCGA-XF-A9T5-01A	0.57806261	Tumor	BLCA
TCGA-XF-AAML-01A	0.25364027	Tumor	BLCA
TCGA-BT-A3PK-01A	0.8788234	Tumor	BLCA
TCGA-CF-A3MI-01A	1.227765137	Tumor	BLCA
TCGA-E7-A541-01A	1.257891651	Tumor	BLCA
TCGA-ZF-AA54-01A	0.74541673	Tumor	BLCA
TCGA-CU-A0YR-11A	1.209936686	Normal	BLCA
TCGA-XF-AAMZ-01A	0.307552316	Tumor	BLCA
TCGA-CF-A8HY-01A	0.886408031	Tumor	BLCA
TCGA-GV-A3QG-01A	4.152931	Tumor	BLCA
TCGA-DK-A6B6-01A	0.683183646	Tumor	BLCA
TCGA-DK-A6B0-01A	0.8171598	Tumor	BLCA
TCGA-E7-A97Q-01A	0.588988329	Tumor	BLCA
TCGA-2F-A9KP-01A	0.5946278	Tumor	BLCA
TCGA-FD-A62P-01A	0.595391069	Tumor	BLCA
TCGA-XF-A8HG-01A	0.2779141	Tumor	BLCA
TCGA-4Z-AA86-01A	1.189922892	Tumor	BLCA
TCGA-GD-A6C6-01A	0.219525454	Tumor	BLCA
TCGA-G2-A2EJ-01A	1.014722	Tumor	BLCA
TCGA-UY-A9PD-01A	0.187555858	Tumor	BLCA
TCGA-S5-A6DX-01A	0.273771474	Tumor	BLCA
TCGA-FD-A3SQ-01A	1.347542688	Tumor	BLCA
TCGA-DK-AA77-01A	0.5274494	Tumor	BLCA
TCGA-BL-A13I-01A	1.839652	Tumor	BLCA
TCGA-K4-A6MB-01A	1.26712695	Tumor	BLCA
TCGA-ZF-AA51-01A	0.680752826	Tumor	BLCA
TCGA-E7-A7PW-01A	0.679429425	Tumor	BLCA
TCGA-E7-A85H-01A	0.172374373	Tumor	BLCA
TCGA-GC-A3WC-11A	0.821051283	Normal	BLCA
TCGA-XF-AAMR-01A	0.7779289	Tumor	BLCA
TCGA-FD-A6TG-01A	0.8036086	Tumor	BLCA
TCGA-2F-A9KO-01A	0.583458706	Tumor	BLCA
TCGA-HQ-A5ND-01A	0.752803807	Tumor	BLCA
TCGA-G2-AA3B-01A	0.093768453	Tumor	BLCA
TCGA-PQ-A6FI-01A	0.125733344	Tumor	BLCA
TCGA-C4-A0F7-01A	0.6077978	Tumor	BLCA
TCGA-FD-A5BS-01A	0.987967309	Tumor	BLCA
TCGA-GV-A3JX-01A	1.142583	Tumor	BLCA
TCGA-XF-AAMT-01A	0.4727189	Tumor	BLCA
TCGA-XF-A9T8-01A	0.282193872	Tumor	BLCA
TCGA-BT-A20W-11A	2.039739188	Normal	BLCA
TCGA-4Z-AA7S-01A	1.189189619	Tumor	BLCA
TCGA-XF-A9SH-01A	0.462627392	Tumor	BLCA
TCGA-DK-A1AG-01A	0.5987104	Tumor	BLCA
TCGA-GD-A3OQ-11A	2.109749179	Normal	BLCA
TCGA-2F-A9KR-01A	0.543850706	Tumor	BLCA
TCGA-DK-AA6U-01A	1.533853	Tumor	BLCA
TCGA-C4-A0F6-01A	0.894836612	Tumor	BLCA
TCGA-K4-A3WU-01B	2.358536	Tumor	BLCA
TCGA-CU-A0YN-01A	0.245301003	Tumor	BLCA
TCGA-FJ-A871-01A	0.1065913	Tumor	BLCA
TCGA-G2-A2EC-01A	1.455797632	Tumor	BLCA
TCGA-FD-A5BV-01A	2.490792601	Tumor	BLCA
TCGA-E7-A7XN-01A	0.118200093	Tumor	BLCA
TCGA-GU-A764-01A	0.190091514	Tumor	BLCA
TCGA-XF-AAN8-01A	0.814789652	Tumor	BLCA
TCGA-XF-A9SZ-01A	0.342747718	Tumor	BLCA
TCGA-GU-AATO-01A	0.129572575	Tumor	BLCA
TCGA-ZF-A9RC-01A	0.193536128	Tumor	BLCA
TCGA-ZF-A9R0-01A	0.181116623	Tumor	BLCA
TCGA-KQ-A41P-01A	0.321432216	Tumor	BLCA
TCGA-4Z-AA7W-01A	0.097598433	Tumor	BLCA
TCGA-HQ-A5NE-01A	0.4224312	Tumor	BLCA
TCGA-CU-A3KJ-01A	0.203751	Tumor	BLCA
TCGA-UY-A8OC-01A	0.604058549	Tumor	BLCA
TCGA-E7-A3Y1-01A	1.25081	Tumor	BLCA
TCGA-XF-AAN5-01A	0.683150465	Tumor	BLCA
TCGA-G2-AA3D-01A	0.649903814	Tumor	BLCA
TCGA-GU-A42R-01A	1.257795	Tumor	BLCA
TCGA-XF-A9SI-01A	0.660773383	Tumor	BLCA
TCGA-GV-A3JZ-01A	1.111231264	Tumor	BLCA
TCGA-E9-A1NI-01A	0.687373174	Tumor	BRCA
TCGA-A1-A0SP-01A	0.533887844	Tumor	BRCA
TCGA-BH-A1EU-11A	1.96220804	Normal	BRCA
TCGA-A8-A06X-01A	0.474271927	Tumor	BRCA
TCGA-E2-A14T-01A	0.928853	Tumor	BRCA
TCGA-AC-A8OS-01A	0.939121543	Tumor	BRCA
TCGA-A8-A09K-01A	0.407784345	Tumor	BRCA
TCGA-OL-A5RY-01A	0.478351076	Tumor	BRCA
TCGA-BH-A0DG-01A	0.92468583	Tumor	BRCA
TCGA-B6-A0I9-01A	0.246192843	Tumor	BRCA
TCGA-A2-A0CP-01A	1.189219986	Tumor	BRCA
TCGA-A8-A07S-01A	0.6900268	Tumor	BRCA
TCGA-AO-A12H-01A	1.688789	Tumor	BRCA
TCGA-BH-A203-11A	3.026954152	Normal	BRCA
TCGA-AR-A1AU-01A	1.221585929	Tumor	BRCA
TCGA-D8-A1X9-01A	0.4408721	Tumor	BRCA
TCGA-E9-A1RH-11A	1.351556	Normal	BRCA
TCGA-A8-A07R-01A	0.11893835	Tumor	BRCA
TCGA-AO-A12C-01A	1.335775639	Tumor	BRCA
TCGA-V7-A7HQ-01A	0.275709556	Tumor	BRCA
TCGA-A2-A1FZ-01A	0.978275393	Tumor	BRCA
TCGA-AR-A251-01A	0.4151314	Tumor	BRCA
TCGA-BH-A18J-11A	1.798976972	Normal	BRCA
TCGA-EW-A1PF-01A	0.9085943	Tumor	BRCA
TCGA-BH-A18T-01A	0.325827952	Tumor	BRCA
TCGA-AR-A24S-01A	1.40836715	Tumor	BRCA
TCGA-AN-A041-01A	1.070162	Tumor	BRCA
TCGA-BH-A0E0-11A	1.133046561	Normal	BRCA
TCGA-E2-A1LL-01A	0.347625677	Tumor	BRCA
TCGA-E2-A1IJ-01A	1.799369848	Tumor	BRCA
TCGA-AR-A24O-01A	1.715909444	Tumor	BRCA
TCGA-XX-A899-01A	0.918678488	Tumor	BRCA
TCGA-D8-A1XK-01A	0.1555782	Tumor	BRCA
TCGA-AC-A5XS-01A	0.501301519	Tumor	BRCA
TCGA-BH-A18L-01A	0.797317	Tumor	BRCA
TCGA-OL-A66J-01A	0.935015997	Tumor	BRCA
TCGA-PE-A5DD-01A	1.630353716	Tumor	BRCA
TCGA-AN-A04D-01A	0.319820959	Tumor	BRCA
TCGA-4H-AAAK-01A	1.101492305	Tumor	BRCA
TCGA-E9-A5FL-01A	0.24107065	Tumor	BRCA
TCGA-E9-A24A-01A	0.956949653	Tumor	BRCA
TCGA-BH-A1FM-01A	1.076008899	Tumor	BRCA
TCGA-A8-A07C-01A	0.452581	Tumor	BRCA
TCGA-AR-A24Q-01A	0.5115226	Tumor	BRCA
TCGA-AR-A2LE-01A	1.328900404	Tumor	BRCA
TCGA-AR-A0U4-01A	0.3420301	Tumor	BRCA
TCGA-GM-A2DN-01A	0.657743635	Tumor	BRCA
TCGA-A7-A13D-01A	0.3518257	Tumor	BRCA
TCGA-D8-A1JG-01B	0.489595657	Tumor	BRCA
TCGA-E2-A570-01A	1.211171372	Tumor	BRCA
TCGA-A2-A04Q-01A	0.78189186	Tumor	BRCA
TCGA-A7-A6VV-01A	0.371358982	Tumor	BRCA
TCGA-E2-A1IG-01A	0.8020885	Tumor	BRCA
TCGA-E9-A1N6-01A	0.472636432	Tumor	BRCA
TCGA-E9-A1NC-01A	0.2145635	Tumor	BRCA
TCGA-A7-A3IZ-01A	2.12794	Tumor	BRCA
TCGA-BH-A18U-11A	1.821028535	Normal	BRCA
TCGA-AN-A0AK-01A	0.330493991	Tumor	BRCA
TCGA-D8-A1JM-01A	0.03937638	Tumor	BRCA
TCGA-OL-A5S0-01A	0.30853793	Tumor	BRCA
TCGA-A8-A06Z-01A	0.5492795	Tumor	BRCA
TCGA-AQ-A54O-01A	0.296313449	Tumor	BRCA
TCGA-E2-A15S-01A	0.6842061	Tumor	BRCA
TCGA-BH-A1ET-11B	1.946099328	Normal	BRCA
TCGA-BH-A18R-11A	2.237737155	Normal	BRCA
TCGA-EW-A423-01A	0.637590663	Tumor	BRCA
TCGA-C8-A273-01A	0.4876505	Tumor	BRCA
TCGA-OL-A5RV-01A	0.395665494	Tumor	BRCA
TCGA-AC-A2FM-01A	1.067737801	Tumor	BRCA
TCGA-AO-A0JM-01A	0.618033413	Tumor	BRCA
TCGA-BH-A0DP-01A	1.18673	Tumor	BRCA
TCGA-A2-A25E-01A	0.8556491	Tumor	BRCA
TCGA-B6-A2IU-01A	1.306635286	Tumor	BRCA
TCGA-BH-A18P-01A	0.532630198	Tumor	BRCA
TCGA-E9-A22B-01A	0.8350078	Tumor	BRCA
TCGA-A2-A0SW-01A	0.304560432	Tumor	BRCA
TCGA-E2-A107-01A	0.787755839	Tumor	BRCA
TCGA-E2-A1B6-01A	0.7470425	Tumor	BRCA
TCGA-D8-A1XW-01A	0.8744436	Tumor	BRCA
TCGA-A7-A0DC-01A	2.521760664	Tumor	BRCA
TCGA-EW-A6SD-01A	0.5534837	Tumor	BRCA
TCGA-AO-A0J3-01A	0.7061323	Tumor	BRCA
TCGA-A7-A0DC-11A	1.143316862	Normal	BRCA
TCGA-AN-A03X-01A	0.486485309	Tumor	BRCA
TCGA-BH-A1FM-11B	1.614676072	Normal	BRCA
TCGA-A8-A099-01A	0.9559036	Tumor	BRCA
TCGA-E2-A14Z-01A	1.280599364	Tumor	BRCA
TCGA-AR-A5QP-01A	1.274181434	Tumor	BRCA
TCGA-AC-A62X-01A	0.458617215	Tumor	BRCA
TCGA-BH-A42V-01A	0.912496437	Tumor	BRCA
TCGA-B6-A0RS-01A	0.293081522	Tumor	BRCA
TCGA-D8-A1JL-01A	0.4771302	Tumor	BRCA
TCGA-BH-A0DZ-01A	0.65660381	Tumor	BRCA
TCGA-A8-A06Y-01A	0.667304288	Tumor	BRCA
TCGA-B6-A1KC-01B	1.196186	Tumor	BRCA
TCGA-C8-A135-01A	0.838308106	Tumor	BRCA
TCGA-5L-AAT1-01A	0.82377797	Tumor	BRCA
TCGA-AR-A24R-01A	0.347386378	Tumor	BRCA
TCGA-S3-AA0Z-01A	0.1853827	Tumor	BRCA
TCGA-D8-A1J8-01A	0.2904117	Tumor	BRCA
TCGA-A2-A0ER-01A	0.4175984	Tumor	BRCA
TCGA-E9-A1ND-01A	0.242252996	Tumor	BRCA
TCGA-GI-A2C8-11A	0.3925604	Normal	BRCA
TCGA-A2-A1G1-01A	0.474636533	Tumor	BRCA
TCGA-A2-A0SU-01A	1.045154558	Tumor	BRCA
TCGA-E2-A1LB-01A	0.430458954	Tumor	BRCA
TCGA-E9-A1RD-01A	2.001913	Tumor	BRCA
TCGA-OL-A6VQ-01A	0.9567501	Tumor	BRCA
TCGA-AQ-A04J-01A	1.341438	Tumor	BRCA
TCGA-AQ-A1H3-01A	0.6344486	Tumor	BRCA
TCGA-A2-A259-01A	1.270718253	Tumor	BRCA
TCGA-WT-AB44-01A	0.394513589	Tumor	BRCA
TCGA-B6-A0IN-01A	0.908239721	Tumor	BRCA
TCGA-E9-A1R3-01A	0.3648911	Tumor	BRCA
TCGA-A8-A086-01A	1.180181181	Tumor	BRCA
TCGA-AC-A3BB-01A	1.100954	Tumor	BRCA
TCGA-AC-A2QI-01A	1.625428	Tumor	BRCA
TCGA-BH-A1F5-01A	1.252769	Tumor	BRCA
TCGA-AC-A3HN-01A	1.423270605	Tumor	BRCA
TCGA-BH-A1FG-01A	0.4790365	Tumor	BRCA
TCGA-BH-A0DV-01A	2.028826	Tumor	BRCA
TCGA-UL-AAZ6-01A	0.1507297	Tumor	BRCA
TCGA-AR-A255-01A	1.117776936	Tumor	BRCA
TCGA-LD-A7W6-01A	1.057204241	Tumor	BRCA
TCGA-AR-A24Z-01A	0.500547	Tumor	BRCA
TCGA-A1-A0SO-01A	0.1821538	Tumor	BRCA
TCGA-A2-A3XS-01A	0.4204727	Tumor	BRCA
TCGA-D8-A1X6-01A	0.4691831	Tumor	BRCA
TCGA-BH-A0HF-01A	1.723513838	Tumor	BRCA
TCGA-A7-A3J0-01A	0.3498221	Tumor	BRCA
TCGA-AC-A23C-01A	0.535935514	Tumor	BRCA
TCGA-LL-A442-01A	1.202178	Tumor	BRCA
TCGA-S3-A6ZH-01A	0.3645718	Tumor	BRCA
TCGA-AC-A8OR-01A	0.325102404	Tumor	BRCA
TCGA-AR-A1AX-01A	2.123886	Tumor	BRCA
TCGA-D8-A1XO-01A	1.738382	Tumor	BRCA
TCGA-E9-A1R2-01A	0.57345258	Tumor	BRCA
TCGA-D8-A27M-01A	0.33761123	Tumor	BRCA
TCGA-AN-A0FY-01A	0.4137121	Tumor	BRCA
TCGA-BH-A0DX-01A	1.733309	Tumor	BRCA
TCGA-EW-A1IY-01A	1.213137611	Tumor	BRCA
TCGA-A2-A04N-01A	1.325141059	Tumor	BRCA
TCGA-A2-A0YF-01A	1.238096	Tumor	BRCA
TCGA-PE-A5DE-01A	0.82503432	Tumor	BRCA
TCGA-BH-A1FN-11A	2.401332	Normal	BRCA
TCGA-EW-A1J5-01A	2.17797821	Tumor	BRCA
TCGA-AO-A0JE-01A	0.506182874	Tumor	BRCA
TCGA-BH-A1FN-01A	0.431261676	Tumor	BRCA
TCGA-BH-A18V-01A	0.176421909	Tumor	BRCA
TCGA-AC-A23H-11A	2.071222645	Normal	BRCA
TCGA-BH-A0BF-01A	0.971616547	Tumor	BRCA
TCGA-B6-A409-01A	0.427859	Tumor	BRCA
TCGA-A2-A0CL-01A	0.6158095	Tumor	BRCA
TCGA-A2-A0CO-01A	0.725331992	Tumor	BRCA
TCGA-E2-A158-11A	1.670957927	Normal	BRCA
TCGA-AC-A3QP-01A	1.636193	Tumor	BRCA
TCGA-AC-A2QJ-01A	0.5291357	Tumor	BRCA
TCGA-B6-A0RM-01A	0.51506	Tumor	BRCA
TCGA-D8-A1JS-01A	0.5176425	Tumor	BRCA
TCGA-E9-A1RB-11A	1.24078	Normal	BRCA
TCGA-A7-A26J-01A	1.166137	Tumor	BRCA
TCGA-A7-A13H-01A	1.065575874	Tumor	BRCA
TCGA-AO-A126-01A	1.268941478	Tumor	BRCA
TCGA-BH-A6R8-01A	0.5543601	Tumor	BRCA
TCGA-A7-A0DB-01C	0.861171691	Tumor	BRCA
TCGA-AC-A3TM-01A	0.297698304	Tumor	BRCA
TCGA-AR-A0TQ-01A	0.703073972	Tumor	BRCA
TCGA-GM-A2DH-01A	0.4704068	Tumor	BRCA
TCGA-B6-A0RI-01A	0.3747561	Tumor	BRCA
TCGA-A2-A1G0-01A	1.505737	Tumor	BRCA
TCGA-A2-A1FX-01A	3.197544	Tumor	BRCA
TCGA-A7-A26G-01A	1.029268223	Tumor	BRCA
TCGA-E2-A1LI-01A	0.1865782	Tumor	BRCA
TCGA-A8-A08P-01A	0.550314302	Tumor	BRCA
TCGA-E2-A1IN-01A	1.247651	Tumor	BRCA
TCGA-BH-A0HA-01A	1.17032337	Tumor	BRCA
TCGA-AO-A1KR-01A	0.273677	Tumor	BRCA
TCGA-3C-AALK-01A	0.683470572	Tumor	BRCA
TCGA-BH-A0BV-01A	1.083799472	Tumor	BRCA
TCGA-E2-A1IH-01A	1.542003	Tumor	BRCA
TCGA-XX-A89A-01A	1.128877655	Tumor	BRCA
TCGA-E9-A1RH-01A	5.153706277	Tumor	BRCA
TCGA-A8-A085-01A	0.7753006	Tumor	BRCA
TCGA-E9-A1N3-01A	1.17662608	Tumor	BRCA
TCGA-BH-A1EW-11B	1.236113338	Normal	BRCA
TCGA-D8-A13Y-01A	0.82376952	Tumor	BRCA
TCGA-AO-A0JB-01A	0.34811523	Tumor	BRCA
TCGA-AC-A6IV-01A	1.286398589	Tumor	BRCA
TCGA-A8-A09M-01A	0.589333348	Tumor	BRCA
TCGA-BH-A0GY-01A	0.79704063	Tumor	BRCA
TCGA-AR-A2LL-01A	1.064655492	Tumor	BRCA
TCGA-BH-A208-01A	1.22088686	Tumor	BRCA
TCGA-E2-A15I-11A	1.482843	Normal	BRCA
TCGA-EW-A1PE-01A	0.609002658	Tumor	BRCA
TCGA-AO-A125-01A	0.444026651	Tumor	BRCA
TCGA-E2-A1B1-01A	1.815852812	Tumor	BRCA
TCGA-BH-A0C0-01A	0.449306153	Tumor	BRCA
TCGA-A7-A26I-01B	0.604933227	Tumor	BRCA
TCGA-AO-A0JJ-01A	1.447674338	Tumor	BRCA
TCGA-AR-A2LH-01A	0.996261868	Tumor	BRCA
TCGA-A2-A3XW-01A	0.806413059	Tumor	BRCA
TCGA-AR-A0TS-01A	0.8116025	Tumor	BRCA
TCGA-BH-A0AV-01A	0.280703934	Tumor	BRCA
TCGA-A8-A07B-01A	1.060257049	Tumor	BRCA
TCGA-LL-A73Z-01A	1.302682739	Tumor	BRCA
TCGA-BH-A0BA-11A	1.663995955	Normal	BRCA
TCGA-BH-A0B3-11B	1.520239174	Normal	BRCA
TCGA-B6-A402-01A	0.1005325	Tumor	BRCA
TCGA-AR-A0TT-01A	0.422055628	Tumor	BRCA
TCGA-EW-A6SB-01A	0.091424097	Tumor	BRCA
TCGA-AC-A2FB-01A	1.398755109	Tumor	BRCA
TCGA-AC-A62V-01A	0.6093377	Tumor	BRCA
TCGA-D8-A1XQ-01A	0.183504662	Tumor	BRCA
TCGA-BH-A0DD-01A	0.4956807	Tumor	BRCA
TCGA-Z7-A8R6-01A	0.3251043	Tumor	BRCA
TCGA-OL-A5DA-01A	1.299954139	Tumor	BRCA
TCGA-WT-AB41-01A	0.260912127	Tumor	BRCA
TCGA-E2-A1LA-01A	0.384848429	Tumor	BRCA
TCGA-AR-A24N-01A	0.6602423	Tumor	BRCA
TCGA-E9-A3QA-01A	0.2527333	Tumor	BRCA
TCGA-BH-A0DO-11A	2.855871474	Normal	BRCA
TCGA-E2-A15J-01A	0.5023342	Tumor	BRCA
TCGA-LL-A73Y-01A	0.9535116	Tumor	BRCA
TCGA-A2-A4RY-01A	1.924665665	Tumor	BRCA
TCGA-D8-A1XU-01A	1.391279603	Tumor	BRCA
TCGA-E2-A1LS-11A	0.5288009	Normal	BRCA
TCGA-AN-A0FJ-01A	3.129568292	Tumor	BRCA
TCGA-BH-A0DK-01A	1.225669609	Tumor	BRCA
TCGA-B6-A0IJ-01A	0.308850091	Tumor	BRCA
TCGA-LL-A7SZ-01A	0.219139147	Tumor	BRCA
TCGA-C8-A26Y-01A	0.4377375	Tumor	BRCA
TCGA-GI-A2C9-11A	1.563474619	Normal	BRCA
TCGA-BH-A0BQ-11A	1.948776199	Normal	BRCA
TCGA-A8-A06R-01A	0.483917516	Tumor	BRCA
TCGA-AO-A128-01A	0.40604768	Tumor	BRCA
TCGA-E2-A1BC-01A	0.740713444	Tumor	BRCA
TCGA-A7-A0CE-11A	1.740387906	Normal	BRCA
TCGA-B6-A0I6-01A	0.240131011	Tumor	BRCA
TCGA-BH-A1ET-01A	1.580127	Tumor	BRCA
TCGA-A2-A04V-01A	0.74747139	Tumor	BRCA
TCGA-A7-A2KD-01A	0.632746227	Tumor	BRCA
TCGA-A7-A0CE-01A	0.451457918	Tumor	BRCA
TCGA-D8-A1JE-01A	1.305371	Tumor	BRCA
TCGA-B6-A0WX-01A	0.700352668	Tumor	BRCA
TCGA-A7-A4SB-01A	0.717779869	Tumor	BRCA
TCGA-EW-A1J1-01A	0.8683656	Tumor	BRCA
TCGA-A2-A0YM-01A	0.41949302	Tumor	BRCA
TCGA-A8-A0A4-01A	2.325838963	Tumor	BRCA
TCGA-A2-A0EM-01A	1.269290179	Tumor	BRCA
TCGA-AR-A24X-01A	0.972590776	Tumor	BRCA
TCGA-C8-A132-01A	0.977814179	Tumor	BRCA
TCGA-AN-A049-01A	0.522730188	Tumor	BRCA
TCGA-A2-A0SY-01A	1.066111615	Tumor	BRCA
TCGA-B6-A0RU-01A	1.075360109	Tumor	BRCA
TCGA-AR-A0TX-01A	0.582903259	Tumor	BRCA
TCGA-BH-A0HQ-01A	1.100565273	Tumor	BRCA
TCGA-E2-A15C-01A	1.302109243	Tumor	BRCA
TCGA-AQ-A54N-01A	0.063455678	Tumor	BRCA
TCGA-A8-A07I-01A	0.577254273	Tumor	BRCA
TCGA-B6-A1KI-01A	1.771984238	Tumor	BRCA
TCGA-B6-A0RH-01A	0.392910107	Tumor	BRCA
TCGA-BH-A5IZ-01A	0.114972516	Tumor	BRCA
TCGA-AN-A0XU-01A	0.1841351	Tumor	BRCA
TCGA-LD-A74U-01A	1.060215	Tumor	BRCA
TCGA-B6-A401-01A	0.269401889	Tumor	BRCA
TCGA-PL-A8LV-01A	0.16630592	Tumor	BRCA
TCGA-BH-A0C3-11A	3.812473083	Normal	BRCA
TCGA-BH-A0BR-01A	0.5402139	Tumor	BRCA
TCGA-A8-A07G-01A	1.036283	Tumor	BRCA
TCGA-A2-A0EN-01A	1.302725385	Tumor	BRCA
TCGA-OK-A5Q2-01A	0.697456041	Tumor	BRCA
TCGA-A8-A084-01A	0.3057811	Tumor	BRCA
TCGA-BH-A0DS-01A	0.910139508	Tumor	BRCA
TCGA-A8-A09I-01A	0.3507062	Tumor	BRCA
TCGA-GM-A3XL-01A	0.12099375	Tumor	BRCA
TCGA-W8-A86G-01A	0.870311301	Tumor	BRCA
TCGA-AO-A12F-01A	0.4014778	Tumor	BRCA
TCGA-BH-A0HK-01A	1.282131304	Tumor	BRCA
TCGA-A8-A06Q-01A	0.2532849	Tumor	BRCA
TCGA-BH-A42U-01A	1.385543992	Tumor	BRCA
TCGA-BH-A0BW-11A	1.02964582	Normal	BRCA
TCGA-AQ-A04L-01B	0.45003773	Tumor	BRCA
TCGA-AR-A1AO-01A	1.817587428	Tumor	BRCA
TCGA-Z7-A8R5-01A	0.622061375	Tumor	BRCA
TCGA-B6-A0I1-01A	0.106400285	Tumor	BRCA
TCGA-E9-A1N6-11A	2.733489894	Normal	BRCA
TCGA-EW-A1PA-01A	2.536877039	Tumor	BRCA
TCGA-BH-A0W4-01A	0.677885242	Tumor	BRCA
TCGA-A2-A3XZ-01A	0.2687601	Tumor	BRCA
TCGA-A7-A26H-01A	0.7853409	Tumor	BRCA
TCGA-E2-A1B0-01A	0.907908	Tumor	BRCA
TCGA-BH-A1EU-01A	1.574771	Tumor	BRCA
TCGA-AC-A23H-01A	0.377465436	Tumor	BRCA
TCGA-EW-A1P4-01A	0.168329172	Tumor	BRCA
TCGA-E2-A10E-01A	0.679852469	Tumor	BRCA
TCGA-EW-A1P0-01A	0.461864114	Tumor	BRCA
TCGA-EW-A6S9-01A	0.669792074	Tumor	BRCA
TCGA-A2-A25B-01A	0.3581574	Tumor	BRCA
TCGA-LL-A6FR-01A	0.1736479	Tumor	BRCA
TCGA-AR-A5QM-01A	0.824832453	Tumor	BRCA
TCGA-BH-A18Q-11A	2.160693921	Normal	BRCA
TCGA-EW-A1P5-01A	0.3462599	Tumor	BRCA
TCGA-E2-A14O-01A	0.1934232	Tumor	BRCA
TCGA-AN-A0AR-01A	0.187428666	Tumor	BRCA
TCGA-E9-A22D-01A	0.4238047	Tumor	BRCA
TCGA-A2-A0CS-01A	0.864853162	Tumor	BRCA
TCGA-E2-A1IF-01A	0.742080832	Tumor	BRCA
TCGA-BH-A0DZ-11A	1.449745283	Normal	BRCA
TCGA-E2-A1IE-01A	0.6708632	Tumor	BRCA
TCGA-BH-A0BW-01A	0.194700006	Tumor	BRCA
TCGA-E2-A1AZ-01A	1.246895137	Tumor	BRCA
TCGA-D8-A27N-01A	0.6246191	Tumor	BRCA
TCGA-A2-A0CT-01A	1.744652	Tumor	BRCA
TCGA-A8-A09R-01A	0.4809412	Tumor	BRCA
TCGA-B6-A0RE-01A	0.33685863	Tumor	BRCA
TCGA-E9-A249-01A	0.7102942	Tumor	BRCA
TCGA-E2-A1B5-01A	1.343386906	Tumor	BRCA
TCGA-A2-A25A-01A	1.609375	Tumor	BRCA
TCGA-AO-A03O-01A	0.763994589	Tumor	BRCA
TCGA-E9-A22A-01A	0.947944	Tumor	BRCA
TCGA-BH-A1EV-11A	1.183555	Normal	BRCA
TCGA-BH-A0GZ-01A	1.354814635	Tumor	BRCA
TCGA-BH-A1FD-01A	0.3662828	Tumor	BRCA
TCGA-A1-A0SH-01A	0.90255	Tumor	BRCA
TCGA-E2-A10A-01A	0.658717763	Tumor	BRCA
TCGA-B6-A0IO-01A	0.489048609	Tumor	BRCA
TCGA-BH-A1FR-01A	1.052763734	Tumor	BRCA
TCGA-D8-A143-01A	0.386388026	Tumor	BRCA
TCGA-AO-A03R-01A	0.287314773	Tumor	BRCA
TCGA-BH-A0DQ-11A	2.209420635	Normal	BRCA
TCGA-BH-A0BV-11A	3.013234749	Normal	BRCA
TCGA-BH-A0E0-01A	0.515510321	Tumor	BRCA
TCGA-A8-A0AD-01A	0.869230632	Tumor	BRCA
TCGA-GM-A2DI-01A	0.946725263	Tumor	BRCA
TCGA-E9-A6HE-01A	0.521880535	Tumor	BRCA
TCGA-BH-A0B3-01A	0.4145179	Tumor	BRCA
TCGA-AR-A0TU-01A	0.200247587	Tumor	BRCA
TCGA-LQ-A4E4-01A	0.1784494	Tumor	BRCA
TCGA-PL-A8LY-01A	1.763298	Tumor	BRCA
TCGA-BH-A1FU-01A	1.484708565	Tumor	BRCA
TCGA-A8-A09D-01A	1.091909	Tumor	BRCA
TCGA-B6-A3ZX-01A	1.399003395	Tumor	BRCA
TCGA-A7-A5ZV-01A	0.269015195	Tumor	BRCA
TCGA-BH-A0AY-01A	0.787067844	Tumor	BRCA
TCGA-A7-A4SD-01A	0.149484311	Tumor	BRCA
TCGA-AO-A03L-01A	0.6424966	Tumor	BRCA
TCGA-A2-A0EX-01A	2.104197	Tumor	BRCA
TCGA-GM-A2DM-01A	0.569932056	Tumor	BRCA
TCGA-BH-A0DO-01B	1.02882645	Tumor	BRCA
TCGA-HN-A2OB-01A	1.132155781	Tumor	BRCA
TCGA-A2-A0CM-01A	0.322051573	Tumor	BRCA
TCGA-A2-A4S0-01A	1.618600897	Tumor	BRCA
TCGA-BH-A0H9-01A	0.515432157	Tumor	BRCA
TCGA-B6-A0IP-01A	0.7668036	Tumor	BRCA
TCGA-C8-A12X-01A	0.748662208	Tumor	BRCA
TCGA-AN-A0AL-01A	0.811637622	Tumor	BRCA
TCGA-LD-A9QF-01A	1.015340429	Tumor	BRCA
TCGA-BH-A0DG-11A	1.390007454	Normal	BRCA
TCGA-E2-A152-01A	0.630899988	Tumor	BRCA
TCGA-BH-A1FE-06A	2.057849	Tumor	BRCA
TCGA-BH-A18N-01A	0.926920731	Tumor	BRCA
TCGA-C8-A1HN-01A	0.5553075	Tumor	BRCA
TCGA-AN-A0FK-01A	1.015061	Tumor	BRCA
TCGA-B6-A0IE-01A	1.472339798	Tumor	BRCA
TCGA-B6-A400-01A	0.4507274	Tumor	BRCA
