ID	ABCG1	ABCG2	ABCG4	ABCG5	ABCG8	Type	CancerType
TCGA-GS-A9TU-01A	3.873400038	0.657443315	0.052681228	0.017977303	0.012570585	Tumor	DLBC
TCGA-FA-A6HN-01A	3.216639	0.4188171	0.0182102	0.4759021	0.04249003	Tumor	DLBC
TCGA-FF-8042-01A	1.97212	0.04311728	0.02792492	1.719464	0.4996937	Tumor	DLBC
TCGA-FF-8061-01A	1.662189133	0.180382307	0.007056203	0	0	Tumor	DLBC
TCGA-FF-8047-01A	2.91208816	0.085229303	0.005645144	0.009503588	0	Tumor	DLBC
TCGA-FA-A7DS-01A	1.767271192	0.226112604	0.031201276	1.095156442	0.072373217	Tumor	DLBC
TCGA-2H-A9GK-01A	2.874670367	1.156615878	0.122467007	0.245562172	0.08837681	Tumor	ESCA
TCGA-LN-A4A4-01A	2.478508735	0.600087972	0.613902502	0.113139795	0	Tumor	ESCA
TCGA-L5-A4OI-01A	0.875969745	0.531328157	0.022231171	1.265960011	0.968017302	Tumor	ESCA
TCGA-L5-A4OM-01A	1.659637	0.3469498	0.04505824	0.1290724	0.05934351	Tumor	ESCA
TCGA-L5-A4OG-01A	1.791699	0.2368356	0.1058052	0.4472635	0.3218539	Tumor	ESCA
TCGA-L5-A88Y-01A	4.049085	0.8393896	0.1225533	0.1273859	0.03498214	Tumor	ESCA
TCGA-L5-A4OR-11A	2.778432	0.9707001	0.05731759	0.03001433	0.01054512	Normal	ESCA
TCGA-R6-A6XQ-01B	1.918459637	2.137384146	0.693989419	0.555373077	0.645773835	Tumor	ESCA
TCGA-ZR-A9CJ-01B	1.139639	0.4492061	0.09904891	0.06231162	0.06820032	Tumor	ESCA
TCGA-L5-A8NW-01A	2.514443	0.7403896	0.8100629	0.2678711	0.3130045	Tumor	ESCA
TCGA-S8-A6BV-01A	3.617225	1.022149	0.1258633	0.0436732	0.07746116	Tumor	ESCA
TCGA-2H-A9GM-01A	2.641508606	1.653830564	0.186428334	0.179342491	0.201398273	Tumor	ESCA
TCGA-LN-A4A5-01A	2.236719998	0.453348029	0.119295843	0.059329269	0.006488658	Tumor	ESCA
TCGA-LN-A7HY-01A	2.444895158	0.332355407	0.61410953	0.194964076	0.272736512	Tumor	ESCA
TCGA-2H-A9GL-01A	2.292786223	1.807204035	0.117829787	0.236890564	0.075499825	Tumor	ESCA
TCGA-IG-A3YA-01A	2.100062858	0.520160619	0.113099388	0.056105356	0.062512809	Tumor	ESCA
TCGA-JY-A6FB-01A	1.342473	0.9064408	0.08087377	0.1686562	0.1716153	Tumor	ESCA
TCGA-JY-A938-01A	3.263414685	0.590078374	0.072139018	0.069553405	0.016483159	Tumor	ESCA
TCGA-LN-A49Y-01A	1.408350879	0.435625966	0.073385235	0.239790671	0.175828089	Tumor	ESCA
TCGA-LN-A5U6-01A	1.833359	0.3484596	0.04563883	0.1281356	0.1148088	Tumor	ESCA
TCGA-L5-A88S-01A	2.341288197	0.399967817	0.199361296	0.066040497	0.010442844	Tumor	ESCA
TCGA-JY-A6FD-01A	1.236571	0.2300487	0.2884786	0.03015435	0.02808132	Tumor	ESCA
TCGA-LN-A4A1-01A	2.518831	0.3111542	0.1270257	0.02412796	0.01352154	Tumor	ESCA
TCGA-JY-A6FA-01A	1.084014	4.874623	0.04464883	0.07044843	0.06943886	Tumor	ESCA
TCGA-JY-A93C-01A	2.103851162	2.768863819	0.091754429	1.195533074	1.230936667	Tumor	ESCA
TCGA-LN-A49O-01A	2.82808	0.6491305	0.0729954	0.01791945	0	Tumor	ESCA
TCGA-L7-A6VZ-01A	2.359109	0.5394231	0.05239971	2.469862	2.637432	Tumor	ESCA
TCGA-L5-A88Z-01A	2.439519585	2.256615303	0.217908046	0.055563587	0.03900426	Tumor	ESCA
TCGA-R6-A6DN-01B	1.362552	0.2352912	0.07694057	0.0354293	0.007134762	Tumor	ESCA
TCGA-JY-A6FH-01A	2.467173	0.09079933	0.03305747	0.05981047	0.02599291	Tumor	ESCA
TCGA-L5-A8NU-01A	2.965814	1.103483	0.139345	0.4242635	0.3745796	Tumor	ESCA
TCGA-L5-A4OG-11A	2.847888585	1.236537246	0.075000352	0.025724507	0.044591442	Normal	ESCA
TCGA-2H-A9GG-01A	2.529412067	0.733340562	0.066842461	0.300803015	0.354982151	Tumor	ESCA
TCGA-IG-A625-01A	2.16486	1.622801	0.05464373	0.06426495	0	Tumor	ESCA
TCGA-LN-A49U-01A	1.361088	0.552637	0.2427282	0.02702783	0.01891695	Tumor	ESCA
TCGA-V5-A7RE-01A	1.436842	1.828011	0.04147785	0.6083097	0.1019319	Tumor	ESCA
TCGA-Q9-A6FW-01A	2.377603	0.5397419	0.3712696	0.3119015	0.2706381	Tumor	ESCA
TCGA-2H-A9GR-01A	2.299335273	0.972715786	0.069644255	1.950477729	2.372692484	Tumor	ESCA
TCGA-VR-A8ER-01A	4.026969	0.443605	0.08546893	0.01770288	0	Tumor	ESCA
TCGA-IG-A97H-01A	3.59638442	0.450570633	0.075695364	0.028203078	0.007929214	Tumor	ESCA
TCGA-IG-A3I8-01A	1.590028	0.2336372	0.1009539	0.05618241	0.0061385	Tumor	ESCA
TCGA-L5-A8NL-01A	2.062704327	1.409973335	0.215170716	1.77083638	2.18802228	Tumor	ESCA
TCGA-LN-A7HZ-01A	2.155261	1.355363	0.08256248	0.05848162	0	Tumor	ESCA
TCGA-VR-A8ET-01A	2.303787535	0.190510535	0.544350071	0.194228616	0.129825158	Tumor	ESCA
TCGA-L5-A88T-01A	1.000030834	0.486674828	0.479331869	0.035068702	0.0306418	Tumor	ESCA
TCGA-L5-A43E-01A	2.001868291	0.500590938	0.014752133	0.321343199	0.318096724	Tumor	ESCA
TCGA-IG-A4QS-01A	1.537305225	2.024427706	0.056665075	0.909104638	0.870392644	Tumor	ESCA
TCGA-IG-A5B8-01A	1.80440785	0.193656976	0.059915671	0.014658095	0	Tumor	ESCA
TCGA-VR-A8EW-01A	1.891633	0.4343783	0.1370495	0.04675587	0	Tumor	ESCA
TCGA-L5-A8NQ-01A	1.45592325	0.357258898	0.13296617	0	0	Tumor	ESCA
TCGA-IC-A6RE-01A	1.874426688	1.270999985	0.073858982	0.288505248	0.230259171	Tumor	ESCA
TCGA-VR-A8EP-01A	3.256585558	0.370358953	0.900487319	0.08158893	0.051157574	Tumor	ESCA
TCGA-IG-A97I-01A	3.487599105	0.609718198	0.376232516	0.062560583	0	Tumor	ESCA
TCGA-JY-A93D-01A	2.487003	1.584664	0.1849367	0.7770506	1.241187	Tumor	ESCA
TCGA-R6-A8WC-01A	1.233851	3.986673	0.04200452	1.473162	2.166656	Tumor	ESCA
TCGA-L5-A8NJ-01A	0.723118392	0.489069617	0.02412561	0.640683931	0.649622036	Tumor	ESCA
TCGA-L5-A8NE-01A	2.71053	0.3618565	0.06321927	0.2767171	0.1985799	Tumor	ESCA
TCGA-R6-A8W5-01B	2.520582	0.7110483	0.08177078	0.2785771	0.1951551	Tumor	ESCA
TCGA-L5-A8NS-01A	2.827851064	0.966284384	0.062456177	0.176982758	0.313725948	Tumor	ESCA
TCGA-R6-A6L4-01A	2.018103	2.152966	0.2947851	0.4862573	0.4550331	Tumor	ESCA
TCGA-R6-A6Y0-01B	1.242262	1.077599	0.532419	0.3384194	0.2952457	Tumor	ESCA
TCGA-L5-A4OQ-11A	2.596149	1.159614	0.1761637	0.02608447	0.005239295	Normal	ESCA
TCGA-LN-A49X-01A	1.498292	0.5847299	0.1665543	0.02528724	0.01182108	Tumor	ESCA
TCGA-LN-A9FP-01A	2.722855	1.105616	0.2364667	0.04267782	0.05276773	Tumor	ESCA
TCGA-VR-A8EX-01A	1.378267043	0.287658253	0.061250027	0.06865713	0	Tumor	ESCA
TCGA-L5-A4ON-01A	3.24346	1.684167	0.04334962	0.2942591	0.2468615	Tumor	ESCA
TCGA-VR-A8EO-01A	1.090294648	0.236101314	0.039126686	0.250464032	0.041810384	Tumor	ESCA
TCGA-LN-A49M-01A	2.678637	0.3804195	0.08940195	0.008379788	0.005853684	Tumor	ESCA
TCGA-LN-A8I0-01A	2.704910875	0.933058082	0.203718609	0.11492507	0.034375399	Tumor	ESCA
TCGA-V5-AASX-01A	2.484599	1.734588	0.04214678	0.4483885	1.024353	Tumor	ESCA
TCGA-LN-A49S-01A	1.286203	0.4692931	0.1299201	0.03912986	0.03644754	Tumor	ESCA
TCGA-Z6-A8JD-01A	1.089454654	0.283161428	0.14686036	0.077732059	0.134361708	Tumor	ESCA
TCGA-L5-A88V-01A	2.125916	1.942058	0.09496585	0.5106538	0.4242188	Tumor	ESCA
TCGA-IG-A7DP-01A	3.775004024	1.193042886	0.060669563	0.031787166	0	Tumor	ESCA
TCGA-KH-A6WC-01A	1.735495	0.7457625	0.7536937	0.02645396	0	Tumor	ESCA
TCGA-JY-A93E-01A	2.655317	0.6921555	0.09365537	1.452111	2.27157	Tumor	ESCA
TCGA-V5-A7RC-06A	1.970993	0.9225539	0.03690961	0.1934997	0.07945969	Tumor	ESCA
TCGA-VR-A8EY-01A	1.888835	1.363645	0.2991452	0.02669269	0.007501744	Tumor	ESCA
TCGA-2H-A9GJ-01A	3.172422	0.6938066	0.03268749	0.4510022	0.8764167	Tumor	ESCA
TCGA-LN-A7HX-01A	1.561344	1.323181	0.06404535	0.03633748	0	Tumor	ESCA
TCGA-VR-AA4D-01A	0.804750344	3.052299015	0.052075362	0.164114719	0.061077063	Tumor	ESCA
TCGA-L5-A893-01A	3.290034848	1.836738666	0.185307318	0.15994967	0.163937644	Tumor	ESCA
TCGA-IC-A6RF-11A	0.82344289	0.334765163	0.495443019	0.035661811	0.039766611	Normal	ESCA
TCGA-2H-A9GI-01A	1.904549994	0.832058636	0.016144423	0.70134477	0.314542275	Tumor	ESCA
TCGA-Z6-AAPN-01A	2.906647	0.1847325	0.4909788	0.1077262	0.03992035	Tumor	ESCA
TCGA-LN-A8I1-01A	2.793186364	0.47735602	0.084933738	0.146220984	0.026604144	Tumor	ESCA
TCGA-LN-A49W-01A	2.480850898	0.651132378	0.127491943	0.195514253	0.062771232	Tumor	ESCA
TCGA-V5-AASW-01A	1.229577	0.5291788	0.01138175	0.4119243	0.2690485	Tumor	ESCA
TCGA-IG-A8O2-01A	1.927887	0.94352	0.01399856	0.1095552	0.1447506	Tumor	ESCA
TCGA-V5-A7RC-01B	1.334225	0.4465253	0.1322335	0.2084777	0.1106564	Tumor	ESCA
TCGA-VR-A8Q7-01A	3.209898701	1.210851741	0.120258132	0.341166434	0.184430968	Tumor	ESCA
TCGA-JY-A939-01A	2.484701233	1.032640402	0.075038347	0.285192859	0.37753234	Tumor	ESCA
TCGA-L5-A4OJ-11A	2.123379414	0.690184665	0.074863268	0.054472573	0.059045438	Normal	ESCA
TCGA-L5-A4OX-01A	1.939620177	2.115186281	0.04008606	0.458417428	0.648634629	Tumor	ESCA
TCGA-L5-A4OU-01A	2.635256142	0.549761328	0.027176842	0.083429046	0.089394899	Tumor	ESCA
TCGA-IC-A6RE-11A	1.235008405	0.481824444	0.946603031	0.012475293	0	Normal	ESCA
TCGA-R6-A8WG-01A	1.239897	0.8426402	0.09217151	0.2403011	0.4398691	Tumor	ESCA
TCGA-L5-A8NV-01A	2.164437636	1.09593506	0.097217061	0.48774092	0.625326206	Tumor	ESCA
TCGA-L5-A8NF-01A	2.072266502	0.908992064	0.076622892	0.363889469	0.393067323	Tumor	ESCA
TCGA-Z6-A9VB-01A	2.802097128	0.642855266	0.186869475	0.035772696	0.035668522	Tumor	ESCA
TCGA-L5-A4OP-01A	2.785683	0.3604783	0.02510713	0.180367	0.0641104	Tumor	ESCA
TCGA-L5-A8NH-01A	2.39516532	1.115933148	0.045169952	1.318759434	1.928458697	Tumor	ESCA
TCGA-LN-A7HW-01A	2.130157	0.5102334	0.1687097	0.01019103	0	Tumor	ESCA
TCGA-L7-A56G-01A	1.922589	0.2945223	0.2681564	0.03505529	0.007058711	Tumor	ESCA
TCGA-LN-A7HV-01A	1.84942	0.1912042	0.09313786	0.02298539	0.01608086	Tumor	ESCA
TCGA-V5-A7RE-11A	2.609259869	1.940856677	0.216052349	2.922880283	2.885584315	Normal	ESCA
TCGA-IG-A5S3-01A	1.397956142	0.454383276	0.109842194	0.134955557	0.038963669	Tumor	ESCA
TCGA-L5-A4OT-01A	2.09044036	1.199059153	0.064769083	0.798151261	0.950949485	Tumor	ESCA
TCGA-L5-A4OH-01A	1.939097905	3.815552187	0.129080982	0.126109846	0.081283045	Tumor	ESCA
TCGA-L5-A8NR-01A	1.722174903	1.811950499	0.033943538	0.135543898	0.384671288	Tumor	ESCA
TCGA-JY-A6FE-01A	1.722876139	0.32596929	0.625635886	0.037848838	0.015214144	Tumor	ESCA
TCGA-IG-A4P3-01A	2.224454829	0.861363832	0.096485904	0.387822841	0.102324791	Tumor	ESCA
TCGA-IG-A3QL-01A	2.899718	0.6672615	0.08148792	0.03693201	0	Tumor	ESCA
TCGA-Z6-A8JE-01A	1.848852398	0.428343037	0.080964378	0.265230157	0.118391499	Tumor	ESCA
TCGA-RE-A7BO-01A	1.977835	1.454553	0.07549326	1.382641	0.8851489	Tumor	ESCA
TCGA-V5-AASX-11A	2.866802	0.3683896	0.01996054	0.5188412	1.811562	Normal	ESCA
TCGA-XP-A8T6-01A	2.292561561	1.242683474	0.286848697	0.038490839	0.068363386	Tumor	ESCA
TCGA-IG-A3YB-01A	2.255295	0.4621585	0.06073297	0.03801904	0	Tumor	ESCA
TCGA-VR-A8EQ-01A	1.689604	0.1665934	0.08734743	1.116073	1.706914	Tumor	ESCA
TCGA-LN-A9FQ-01A	2.796425	1.745432	0.1184051	0.04101566	0.07542582	Tumor	ESCA
TCGA-IG-A50L-01A	2.725899516	0.777053966	0.116573164	0.179395636	0.025174172	Tumor	ESCA
TCGA-LN-A4A3-01A	1.793472907	0.4067346	0.321213537	0.023140399	0.048033653	Tumor	ESCA
TCGA-IC-A6RF-01A	1.335825	0.4199841	0.7275853	0.03120133	0.04945951	Tumor	ESCA
TCGA-2H-A9GO-01A	1.75162446	0.542490989	0.068747032	2.796154963	2.620657403	Tumor	ESCA
TCGA-L5-A4OS-01A	2.109042	1.509101	0.3200002	0.4555458	0.8215238	Tumor	ESCA
TCGA-LN-A9FR-01A	2.010896	0.7000577	0.2019545	0.05636707	0.07264702	Tumor	ESCA
TCGA-L5-A8NG-01A	2.018599559	1.233538962	0.037450396	0.596307254	0.900227519	Tumor	ESCA
TCGA-LN-A9FO-01A	3.844983094	1.225918726	0.408938342	0.876878317	0.616644084	Tumor	ESCA
TCGA-L5-A8NM-01A	1.583213	0.1109973	0.02439868	0.09043516	0.06371055	Tumor	ESCA
TCGA-L5-A88W-01A	2.148094	0.1984501	0.06010035	0.0123614	0	Tumor	ESCA
TCGA-L5-A8NT-01A	2.6175383	0.880835847	0.132094474	0.02717669	0.025306574	Tumor	ESCA
TCGA-L5-A891-01A	2.721449	0.1308075	0.009889573	0.1381507	0.0684055	Tumor	ESCA
TCGA-VR-A8EU-01A	1.75668	0.7437965	0.1486841	0.02565443	0.007208084	Tumor	ESCA
TCGA-JY-A93F-01A	1.569538923	0.08674927	0.669850644	0.005538025	0	Tumor	ESCA
TCGA-L5-A8NI-01A	2.146728	1.336159	0.1535006	0.2163358	0.3284329	Tumor	ESCA
TCGA-R6-A6KZ-01A	1.398705492	2.359748474	0.186988983	1.112583091	1.690650267	Tumor	ESCA
TCGA-R6-A8W8-01B	3.433749	1.874856	0.1492278	0.1873194	0.1584913	Tumor	ESCA
TCGA-R6-A6XG-01B	1.561164	0.4741256	0.06244436	0.07340447	0.1631104	Tumor	ESCA
TCGA-LN-A49P-01A	3.681066	1.355611	0.1540392	0.05755956	0.08617523	Tumor	ESCA
TCGA-LN-A8HZ-01A	2.22745	0.9069238	0.1966275	0.07446216	0.06142015	Tumor	ESCA
TCGA-LN-A4A9-01A	2.659886893	0.517118953	0.133242955	0.06392746	0.018133786	Tumor	ESCA
TCGA-VR-A8EZ-01A	1.847420102	1.979016268	0.138204512	0.093674345	0.007092845	Tumor	ESCA
TCGA-LN-A4A8-01A	2.170156066	0.187465104	0.05141912	0.026609685	0.005345568	Tumor	ESCA
TCGA-2H-A9GF-01A	1.819616	2.199231	0.1220394	0.08549025	0.2072097	Tumor	ESCA
TCGA-L5-A4OF-11A	2.594387	0.907876	0.03267712	0.0623082	0.06516568	Normal	ESCA
TCGA-L5-A4OJ-01A	3.919591	0.4271745	0.0305338	3.6741	4.923989	Tumor	ESCA
TCGA-L5-A4OO-11A	2.557788744	0.826018953	0.176317498	0.013390999	0.018657974	Normal	ESCA
TCGA-L5-A43C-01A	2.653695	1.04131	0.2148228	0.02095462	0.05066101	Tumor	ESCA
TCGA-XP-A8T8-01A	2.303930355	1.972986697	0.184538229	0.139295964	0.007830088	Tumor	ESCA
TCGA-2H-A9GN-01A	1.902213424	1.719450498	0.079563349	0.528921103	0.443844018	Tumor	ESCA
TCGA-LN-A5U5-01A	2.031789	0.5467818	0.04800487	0.1251046	0.04653677	Tumor	ESCA
TCGA-R6-A6DQ-01B	1.30646154	0.934765321	0.085580298	2.33539946	2.303561395	Tumor	ESCA
TCGA-2H-A9GH-01A	2.103270704	1.381402743	0.046361063	0.105979996	0.138145393	Tumor	ESCA
TCGA-JY-A6FG-01A	3.110895	0.06629604	0.929814	0.02308138	0	Tumor	ESCA
TCGA-LN-A5U7-01A	1.950808496	0.961803984	0.065210179	0.075822497	0.087829076	Tumor	ESCA
TCGA-IG-A51D-01A	1.445479	0.6796433	0.07473206	0.01835414	0	Tumor	ESCA
TCGA-IG-A3YC-01A	2.546322107	0.61214673	0.526757634	0.015524392	0	Tumor	ESCA
TCGA-LN-A4MQ-01A	1.409294262	1.322949837	0.120450775	0.058525954	0.015079906	Tumor	ESCA
TCGA-L5-A43J-01A	2.734113	0.3380244	0.1484505	0.5184225	0.2627572	Tumor	ESCA
TCGA-L5-A4OE-01A	2.43416	0.2724428	0.236358	0.8281864	1.135763	Tumor	ESCA
TCGA-S8-A6BW-01A	2.420409	0.2235246	0.1992018	0.03703038	0.081432	Tumor	ESCA
TCGA-V5-A7RB-01A	1.821343	0.3165184	0.1962721	0.08026356	0.01349118	Tumor	ESCA
TCGA-L5-A43C-11A	2.07671	0.5399814	0.01467188	0.03277078	0.04554091	Normal	ESCA
TCGA-M9-A5M8-01A	1.207691138	0.373169985	0.044801574	0.174068245	0.143760055	Tumor	ESCA
TCGA-VR-AA4G-01A	2.568210887	0.661584217	0.187802163	0.105442225	0.047784907	Tumor	ESCA
TCGA-L5-A8NK-01A	1.547555572	0.745410348	0.242871806	0.049801161	0.021064418	Tumor	ESCA
TCGA-V5-AASV-01A	1.036048133	0.104686716	0.071639122	0.085834145	0.072230936	Tumor	ESCA
TCGA-L5-A8NN-01A	1.545452131	1.090640311	0.097553441	0.180336151	0.333653213	Tumor	ESCA
TCGA-IG-A6QS-01A	1.802002081	0.242116924	0.049313495	0.036531801	0	Tumor	ESCA
TCGA-L5-A4OO-01A	3.659817072	0.936854616	0.103264783	0.060452011	0.05845983	Tumor	ESCA
TCGA-VR-AA7I-01A	2.720876823	0.561844907	0.222101754	0.087753371	0	Tumor	ESCA
TCGA-L5-A4OW-01A	2.168758241	0.429424913	0.057120753	0.290208898	0.347264809	Tumor	ESCA
TCGA-2H-A9GQ-01A	2.372472848	0.42634292	0.251721108	0.100865683	0.105427901	Tumor	ESCA
TCGA-06-0878-01A	2.316524959	2.468579635	0.098149966	0.083163606	0	Tumor	GBM
TCGA-26-5135-01A	2.560676381	2.851942014	0.578054475	0.081059528	0	Tumor	GBM
TCGA-06-5859-01A	2.868644754	3.456610682	0.138087669	0.195519922	0.009709887	Tumor	GBM
TCGA-06-2563-01A	1.814113806	4.67178767	0.487934279	0.016776793	0.080172831	Tumor	GBM
TCGA-41-2571-01A	3.237686	1.491412	0.8660978	0.02765271	0	Tumor	GBM
TCGA-28-5207-01A	2.429137649	6.085421912	0.423946641	0.043526243	0	Tumor	GBM
TCGA-14-0871-01A	1.857339343	1.867815492	1.116132337	0.096350421	0.366498942	Tumor	GBM
TCGA-16-1045-01B	3.019253249	3.722189692	0.386101958	0.088023743	0.014009061	Tumor	GBM
TCGA-32-2632-01A	3.078474	3.868371	0.1469333	0.008665453	0.02406274	Tumor	GBM
TCGA-28-2514-01A	1.940852352	3.361895159	0.998617021	0.059808789	0.010615859	Tumor	GBM
TCGA-06-0141-01A	3.456285401	2.944000151	0.477477492	0.028203167	0.019741978	Tumor	GBM
TCGA-06-2569-01A	2.041914128	2.360364106	0.048347674	0.056882036	0.045551049	Tumor	GBM
TCGA-02-2485-01A	2.537160385	3.89513951	0.237962073	0.103193742	0.022791637	Tumor	GBM
TCGA-06-0138-01A	2.575606697	3.379046935	0.345018633	0.06805681	0.013829925	Tumor	GBM
TCGA-06-2564-01A	2.451307664	3.676489301	0.42803963	0.06374564	0.03001097	Tumor	GBM
TCGA-16-0846-01A	3.130008524	3.878690369	0.43868196	0.135946868	0.012383756	Tumor	GBM
TCGA-76-4928-01B	2.191004103	2.388080932	0.194432067	0.037778545	0	Tumor	GBM
TCGA-76-4931-01A	1.609234015	1.915001619	0.601432372	0.075630552	0.053200316	Tumor	GBM
TCGA-14-0817-01A	2.630654442	3.811744683	0.15850861	0.072890241	0.01154916	Tumor	GBM
TCGA-19-2620-01A	2.40112677	3.885624231	0.174965774	0.063893172	0.018123905	Tumor	GBM
TCGA-26-5132-01A	2.167734537	3.073834828	0.231845723	0.063797723	0	Tumor	GBM
TCGA-06-0125-02A	3.200528551	1.840716522	0.339937758	0.031182253	0.043342606	Tumor	GBM
TCGA-06-2558-01A	3.085285926	3.335107262	0.561059824	0.077315472	0	Tumor	GBM
TCGA-06-5414-01A	2.25736	3.459833	0.1142916	0.0525009	0	Tumor	GBM
TCGA-26-5133-01A	2.173872125	3.548473755	0.093208232	0.042093802	0.046926985	Tumor	GBM
TCGA-32-4213-01A	2.460146954	3.754967005	0.250541981	0.019915965	0	Tumor	GBM
TCGA-06-0210-01A	2.898198	1.640421	0.2910252	0.03626871	0.01021738	Tumor	GBM
TCGA-41-2572-01A	2.131837	3.913472	0.2379559	0.02816538	0.01317352	Tumor	GBM
TCGA-06-5417-01A	1.812312632	3.741977819	0.092089592	0	0	Tumor	GBM
TCGA-19-2624-01A	2.465283902	3.5930233	1.252463891	0.027635914	0.019343767	Tumor	GBM
TCGA-14-1823-01A	1.765652781	2.29172745	0.10157791	0.194931693	0	Tumor	GBM
TCGA-02-0055-01A	2.414551017	0.921531629	0.185962154	0.04023694	0.011346504	Tumor	GBM
TCGA-32-1982-01A	2.618877173	4.456479179	0.41346562	0.04958459	0.034785702	Tumor	GBM
TCGA-06-0681-11A	2.424871	2.7008	2.38071	0.1196968	0.2786887	Normal	GBM
TCGA-06-2570-01A	3.079288586	3.404246884	0.307981014	0.128324867	0	Tumor	GBM
TCGA-06-0745-01A	2.495242124	3.317258306	0.334535423	0.119122215	0	Tumor	GBM
TCGA-14-1402-02A	1.834234	2.568446	0.2396831	0.06146449	0.01453494	Tumor	GBM
TCGA-14-0781-01B	2.378938264	2.762648024	0.338463298	0.051561411	0.009130392	Tumor	GBM
TCGA-32-5222-01A	2.51714735	4.165999997	0.111609393	0.02869275	0	Tumor	GBM
TCGA-28-5204-01A	1.92483	3.877815	0.5179965	0.02499544	0	Tumor	GBM
TCGA-06-5410-01A	3.884481025	3.618693528	0.183394318	0.020458453	0.019047592	Tumor	GBM
TCGA-14-1829-01A	2.159283099	3.740751611	0.061131564	0	0	Tumor	GBM
TCGA-02-0047-01A	2.421896796	3.009010995	0.535971689	0.056470439	0	Tumor	GBM
TCGA-15-0742-01A	1.093251	2.478528	0.3245574	0.1497253	0.01218328	Tumor	GBM
TCGA-19-2619-01A	2.064055481	3.71239576	0.703829017	0.019983488	0.046070644	Tumor	GBM
TCGA-06-0168-01A	2.767206552	3.423130703	0.629797749	0.09208113	0	Tumor	GBM
TCGA-19-1390-01A	3.01789614	2.014524192	0.398812664	0.034777969	0.009793775	Tumor	GBM
TCGA-41-4097-01A	2.89425782	2.780958758	0.518685051	0.011774447	0.048678093	Tumor	GBM
TCGA-06-0649-01B	2.977839	2.83594	0.4182042	0.1360212	0	Tumor	GBM
TCGA-27-2526-01A	1.741837621	3.708203197	0.169948295	0.033393587	0	Tumor	GBM
TCGA-27-2523-01A	1.055267151	2.683868173	0.287421568	0.03530823	0.009944416	Tumor	GBM
TCGA-06-5412-01A	2.972949	5.098237	0.2277471	0.05107134	0	Tumor	GBM
TCGA-19-4065-01A	2.937843384	2.55740857	0.460837664	0.087436363	0.019228879	Tumor	GBM
TCGA-06-0644-01A	2.145248014	1.847912811	0.099865807	0.014453405	0	Tumor	GBM
TCGA-12-0821-01A	2.231737341	2.677237901	0.368975686	0.099983514	0.022063357	Tumor	GBM
TCGA-28-1753-01A	3.198598673	2.824447671	0.451933247	0.034665451	0	Tumor	GBM
TCGA-12-0619-01A	2.797130625	2.418858813	0.194033047	0.076529448	0.019810533	Tumor	GBM
TCGA-14-0789-01A	2.988114	1.881993	0.1604131	0.009829327	0.0272752	Tumor	GBM
TCGA-32-2634-01A	3.092575116	2.891684708	0.556363296	0.134110381	0.072863101	Tumor	GBM
TCGA-06-0158-01A	2.592278771	3.496895372	0.333741319	0.154956795	0.009893969	Tumor	GBM
TCGA-06-0152-02A	2.17557323	3.13311975	0.616697376	0.021942764	0.030537919	Tumor	GBM
TCGA-12-0618-01A	3.62034558	2.2007421	1.044774093	0.084121669	0.009271226	Tumor	GBM
TCGA-26-5139-01A	1.971045034	2.559190347	0.40082162	0.042173146	0.011898242	Tumor	GBM
TCGA-06-0747-01A	1.387991418	2.784664408	0.338638727	0.097820227	0.010056305	Tumor	GBM
TCGA-32-2616-01A	2.632300152	1.860567145	0.463519213	0.030596021	0.008607119	Tumor	GBM
TCGA-06-0129-01A	3.212112199	2.306663794	0.408358298	0.084292254	0.039833803	Tumor	GBM
TCGA-06-0125-01A	1.625450152	2.895044691	0.626645206	0.096290852	0.019721267	Tumor	GBM
TCGA-06-0157-01A	1.956080528	4.338079522	0.213474283	0.037532288	0	Tumor	GBM
TCGA-06-AABW-11A	3.750591518	2.358148012	0.802321547	0.096301972	0.056789683	Normal	GBM
TCGA-28-5220-01A	1.608741	3.472437	0.05532404	0.0920724	0	Tumor	GBM
TCGA-12-5295-01A	3.038185263	4.419352966	0.101277462	0.095056354	0	Tumor	GBM
TCGA-06-0645-01A	3.139816439	2.603884205	0.347821872	0.047718816	0.011243278	Tumor	GBM
TCGA-76-4929-01A	3.110958	2.449444	0.4195318	0.1785582	0	Tumor	GBM
TCGA-32-2615-01A	1.632834797	2.515299355	0.246652114	0.121442285	0	Tumor	GBM
TCGA-32-1980-01A	2.975855635	3.981649617	1.404851737	0.097229415	0.124103665	Tumor	GBM
TCGA-26-1442-01A	2.853929014	4.652896774	0.681691603	0.095190726	0.029137148	Tumor	GBM
TCGA-06-0187-01A	1.890911896	3.287923291	0.147413277	0.031370615	0.021966385	Tumor	GBM
TCGA-14-0790-01B	1.527300954	4.400126681	0.10860961	0.023575922	0.048929813	Tumor	GBM
TCGA-14-2554-01A	1.924953	3.434173	0.1992307	0.1083724	0	Tumor	GBM
TCGA-28-2510-01A	2.464174	3.273993	1.592693	0.1775317	0.1906067	Tumor	GBM
TCGA-06-2565-01A	2.247363036	4.6758469	0.235958494	0.089751749	0.021384238	Tumor	GBM
TCGA-06-0156-01A	3.016076459	2.034946022	0.578222825	0.087698595	0.043397786	Tumor	GBM
TCGA-14-1825-01A	2.649084963	2.994321158	0.695071027	0.054702918	0.038396687	Tumor	GBM
TCGA-12-1597-01B	3.109113	2.623885	0.3343646	0.03037126	0.02828346	Tumor	GBM
